epoch,train_loss,valid_loss,error_rate,time
0,1.0052636861801147,0.4039112627506256,0.13527850806713104,00:08
1,0.7380489110946655,0.2786922752857208,0.10079576820135117,00:09
2,0.5487318634986877,0.22968246042728424,0.0742705687880516,00:08
3,0.40844911336898804,0.22410012781620026,0.0742705687880516,00:09
4,0.3229219317436218,0.20536112785339355,0.06366048008203506,00:09
5,0.2568325400352478,0.18518438935279846,0.05835544690489769,00:09
6,0.20987626910209656,0.1671472042798996,0.05570292845368385,00:08
7,0.17394989728927612,0.1716710478067398,0.05039788782596588,00:08
8,0.14674021303653717,0.16902518272399902,0.05305040627717972,00:08
9,0.12300088256597519,0.16783033311367035,0.05305040627717972,00:08
