epoch,train_loss,valid_loss,error_rate,time
0,0.5870602130889893,0.33941560983657837,0.11140583455562592,00:07
1,0.4113997220993042,0.31949517130851746,0.09283819794654846,00:07
2,0.3867546021938324,0.3091369867324829,0.08488063514232635,00:07
3,0.3090638220310211,0.30118027329444885,0.06896551698446274,00:07
4,0.23913948237895966,0.2478455901145935,0.07692307978868484,00:07
5,0.169854536652565,0.1785779744386673,0.04509283974766731,00:07
6,0.14722564816474915,0.1963198184967041,0.050397876650094986,00:07
7,0.09202899038791656,0.1834888607263565,0.06366048008203506,00:07
8,0.08385465294122696,0.1779024451971054,0.06366048008203506,00:07
9,0.07501170784235,0.17392095923423767,0.05570291727781296,00:07
