epoch,train_loss,valid_loss,error_rate,time
0,0.7527747750282288,0.28358811140060425,0.0954907163977623,00:15
1,0.5582136511802673,0.3764895796775818,0.11936339735984802,00:15
2,0.7082086801528931,0.4645346999168396,0.12201591581106186,00:15
3,0.7297089695930481,0.483638733625412,0.1246684342622757,00:14
4,0.5860623717308044,0.3081221282482147,0.0954907163977623,00:15
5,0.269858717918396,0.3068237006664276,0.07957559823989868,00:14
6,0.30696868896484375,0.2303643822669983,0.06366048008203506,00:15
7,0.16581059992313385,0.22118863463401794,0.05305039882659912,00:14
8,0.131025493144989,0.19357603788375854,0.05570291727781296,00:14
9,0.09039764106273651,0.20241495966911316,0.05305039882659912,00:15
