epoch,train_loss,valid_loss,error_rate,time
0,0.5232143402099609,0.32765692472457886,0.10875331610441208,00:05
1,0.4153584837913513,0.28747648000717163,0.10610079765319824,00:05
2,0.3185029625892639,0.27742424607276917,0.09283819794654846,00:05
3,0.2705219089984894,0.3036075234413147,0.09018567949533463,00:05
4,0.17858712375164032,0.21074075996875763,0.07161803543567657,00:05
5,0.13521988689899445,0.2510327696800232,0.09018567949533463,00:05
6,0.10371362417936325,0.20125915110111237,0.06100795790553093,00:05
7,0.07982664555311203,0.19218015670776367,0.050397876650094986,00:05
8,0.06877358257770538,0.20335878431797028,0.05305039882659912,00:05
9,0.0627598986029625,0.1932370662689209,0.05570291727781296,00:05
