epoch,train_loss,valid_loss,error_rate,time
0,0.30234217643737793,0.25578898191452026,0.07427056133747101,00:08
1,0.22889891266822815,0.2560574412345886,0.07957559078931808,00:09
2,0.17034268379211426,0.23335422575473785,0.058355432003736496,00:08
3,0.1556808203458786,0.360765278339386,0.08488063514232635,00:08
4,0.13257867097854614,0.26053160429000854,0.0663129910826683,00:08
5,0.11226454377174377,0.17911139130592346,0.050397876650094986,00:08
6,0.08837627619504929,0.1645311564207077,0.04774535819888115,00:09
7,0.06325943768024445,0.1434410661458969,0.037135276943445206,00:09
8,0.04565299302339554,0.1418352574110031,0.03978779539465904,00:08
9,0.04207459092140198,0.14653366804122925,0.03978779539465904,00:09
