epoch,train_loss,valid_loss,error_rate,time
0,0.6749578714370728,0.3331139087677002,0.10875331610441208,00:15
1,0.7043692469596863,0.33982840180397034,0.11405835300683975,00:15
2,0.7166777849197388,0.4577556848526001,0.10875331610441208,00:15
3,0.652866780757904,0.49418044090270996,0.13793103396892548,00:15
4,0.5016924738883972,0.349918395280838,0.10610079765319824,00:15
5,0.36940887570381165,0.2984817326068878,0.08488063514232635,00:14
6,0.2454722374677658,0.24082040786743164,0.06100795790553093,00:15
7,0.2086607664823532,0.17316420376300812,0.04774535819888115,00:14
8,0.14044813811779022,0.19839420914649963,0.050397876650094986,00:15
9,0.13422565162181854,0.199847012758255,0.04244031757116318,00:15
