epoch,train_loss,valid_loss,error_rate,time
0,0.9449008703231812,0.398180216550827,0.11140583455562592,00:32
1,0.8205188512802124,0.4120461642742157,0.1246684342622757,00:33
2,1.220168948173523,0.5348266363143921,0.1538461595773697,00:32
3,1.1182221174240112,0.5951018929481506,0.17771883308887482,00:30
4,0.9660414457321167,0.39415499567985535,0.10610079765319824,00:30
5,0.7914736270904541,0.42867010831832886,0.11405835300683975,00:29
6,0.6207770705223083,0.3576405942440033,0.09283819794654846,00:29
7,0.500356137752533,0.3128701150417328,0.08753315359354019,00:29
8,0.41428622603416443,0.30244195461273193,0.08222811669111252,00:29
9,0.4219987690448761,0.29698142409324646,0.08488063514232635,00:29
