epoch,train_loss,valid_loss,error_rate,time
0,0.3641938269138336,0.28962579369544983,0.08753315359354019,00:08
1,0.2704174220561981,0.2620648443698883,0.07161803543567657,00:09
2,0.2016858160495758,0.27129822969436646,0.07692307978868484,00:09
3,0.16845887899398804,0.2154601663351059,0.06100795418024063,00:08
4,0.1384314000606537,0.2305719256401062,0.06896550953388214,00:09
5,0.113972507417202,0.1607455611228943,0.045092832297086716,00:08
6,0.08977284282445908,0.1478639394044876,0.04774535819888115,00:08
7,0.0699017345905304,0.1359325647354126,0.04509283974766731,00:09
8,0.05808265507221222,0.11970186233520508,0.04509283974766731,00:08
9,0.042827073484659195,0.11761519312858582,0.03978779911994934,00:09
