epoch,train_loss,valid_loss,error_rate,time
0,0.5549459457397461,0.3404526710510254,0.11140583455562592,00:06
1,0.41692057251930237,0.3059839606285095,0.09283819794654846,00:05
2,0.3387856185436249,0.28280535340309143,0.09018567949533463,00:05
3,0.24054411053657532,0.32197147607803345,0.1034482792019844,00:06
4,0.1718793511390686,0.2898196578025818,0.08222811669111252,00:05
5,0.12506496906280518,0.24549730122089386,0.0663129985332489,00:05
6,0.1127488911151886,0.24425292015075684,0.06896551698446274,00:05
7,0.08505295217037201,0.23880359530448914,0.05835543945431709,00:05
8,0.06701990216970444,0.2369886189699173,0.05835543945431709,00:05
9,0.05465542897582054,0.2352782040834427,0.06100795790553093,00:05
