epoch,train_loss,valid_loss,error_rate,time
0,0.3533569276332855,0.28108108043670654,0.07692307978868484,00:08
1,0.26049166917800903,0.2146681696176529,0.05570291727781296,00:08
2,0.2630414068698883,0.5425975322723389,0.1405835598707199,00:08
3,0.20441240072250366,0.15468265116214752,0.050397876650094986,00:08
4,0.17519022524356842,0.2201356291770935,0.050397876650094986,00:08
5,0.12938839197158813,0.1309828758239746,0.03448275849223137,00:09
6,0.07567031681537628,0.14643414318561554,0.037135280668735504,00:08
7,0.06577403098344803,0.14077965915203094,0.03978779911994934,00:08
8,0.0536828339099884,0.09539944678544998,0.029177719727158546,00:08
9,0.03801819682121277,0.11399901658296585,0.029177719727158546,00:08
