epoch,train_loss,valid_loss,error_rate,time
0,0.5246177911758423,0.3286770284175873,0.10875331610441208,00:07
1,0.42858922481536865,0.22026146948337555,0.07957559823989868,00:06
2,0.3148917853832245,0.3217971622943878,0.10079575330018997,00:07
3,0.23776385188102722,0.22268365323543549,0.08488063514232635,00:07
4,0.1694074422121048,0.21315205097198486,0.07161804288625717,00:07
5,0.1369338184595108,0.20132037997245789,0.06366047263145447,00:06
6,0.1041761189699173,0.19853895902633667,0.07161803543567657,00:06
7,0.08244120329618454,0.1561695784330368,0.05039787292480469,00:07
8,0.0661625787615776,0.14988435804843903,0.04774535447359085,00:06
9,0.05394452065229416,0.15043678879737854,0.04509283974766731,00:07
