epoch,train_loss,valid_loss,error_rate,time
0,0.48690611124038696,0.3455861806869507,0.11936339735984802,00:05
1,0.39683741331100464,0.32427170872688293,0.1034482792019844,00:05
2,0.31365966796875,0.3428964912891388,0.09814323484897614,00:05
3,0.2440495640039444,0.33258217573165894,0.08753315359354019,00:05
4,0.18057477474212646,0.2595614194869995,0.06896551698446274,00:05
5,0.12918685376644135,0.24253562092781067,0.07427055388689041,00:05
6,0.10136017948389053,0.23404282331466675,0.06896551698446274,00:06
7,0.07129247486591339,0.21992796659469604,0.0663129985332489,00:05
8,0.0645744800567627,0.2021929770708084,0.06100795790553093,00:05
9,0.04547068104147911,0.20741991698741913,0.06366048008203506,00:05
