epoch,train_loss,valid_loss,error_rate,time
0,0.9175190329551697,0.3040149509906769,0.09018567949533463,00:35
1,0.9080427885055542,0.41869959235191345,0.11140583455562592,00:36
2,1.1716150045394897,0.4785221517086029,0.13527850806713104,00:36
3,0.9000361561775208,0.7030249238014221,0.17771883308887482,00:37
4,0.9249677062034607,0.31548166275024414,0.0954907163977623,00:36
5,0.7288455963134766,0.29808759689331055,0.07427055388689041,00:36
6,0.4387813210487366,0.3519198000431061,0.09018567949533463,00:36
7,0.44841259717941284,0.21095000207424164,0.07161803543567657,00:36
8,0.4216097295284271,0.23044677078723907,0.05570291727781296,00:35
9,0.41473203897476196,0.21556299924850464,0.0663129985332489,00:36
