epoch,train_loss,valid_loss,error_rate,time
0,0.5179446935653687,0.2535656988620758,0.06896551698446274,00:19
1,0.6451267004013062,0.4168122410774231,0.08753315359354019,00:19
2,0.6009684801101685,0.37354615330696106,0.08488063514232635,00:19
3,0.48637375235557556,0.4097709059715271,0.09283819794654846,00:19
4,0.4095568358898163,0.3791629672050476,0.10079575330018997,00:19
5,0.35625526309013367,0.21267594397068024,0.05835543945431709,00:19
6,0.30255016684532166,0.17297928035259247,0.05305039882659912,00:19
7,0.12161613255739212,0.14381098747253418,0.037135276943445206,00:19
8,0.12412035465240479,0.1412316858768463,0.04244031757116318,00:19
9,0.09731397777795792,0.16204315423965454,0.03978779911994934,00:19
