epoch,train_loss,valid_loss,error_rate,time
0,0.5137049555778503,0.3268226683139801,0.12201591581106186,00:05
1,0.4066213071346283,0.3175630569458008,0.0954907163977623,00:05
2,0.3184018135070801,0.32234981656074524,0.0954907163977623,00:05
3,0.2284717559814453,0.22476084530353546,0.10079575330018997,00:05
4,0.1644388735294342,0.23917824029922485,0.06896551698446274,00:05
5,0.1264476478099823,0.20696139335632324,0.06100795790553093,00:05
6,0.1027989611029625,0.1649969220161438,0.05305039882659912,00:05
7,0.07207769900560379,0.16501282155513763,0.04774535819888115,00:05
8,0.07430742681026459,0.15119020640850067,0.050397876650094986,00:05
9,0.05387019366025925,0.16086368262767792,0.05305039882659912,00:05
