epoch,train_loss,valid_loss,error_rate,time
0,1.0205532312393188,0.38333770632743835,0.12997347116470337,00:29
1,1.2842308282852173,0.47431519627571106,0.12732096016407013,00:29
2,1.2776364088058472,0.5847058892250061,0.18037135899066925,00:29
3,1.077743649482727,0.4615578055381775,0.12201591581106186,00:29
4,1.1288758516311646,0.39156824350357056,0.10610079765319824,00:30
5,0.9678242206573486,0.39296185970306396,0.10610079765319824,00:30
6,0.47139278054237366,0.23852331936359406,0.07692307978868484,00:30
7,0.4610483944416046,0.21450799703598022,0.0663129985332489,00:30
8,0.41144517064094543,0.21270136535167694,0.06896551698446274,00:30
9,0.3944050669670105,0.2201305329799652,0.06896551698446274,00:30
