epoch,train_loss,valid_loss,error_rate,time
0,1.105792760848999,0.45130279660224915,0.13793103396892548,00:23
1,1.0972357988357544,0.4115452766418457,0.12201591581106186,00:22
2,1.0892095565795898,0.40516817569732666,0.11405835300683975,00:23
3,0.9973752498626709,0.42173585295677185,0.11671087890863419,00:22
4,0.8556998372077942,0.48152926564216614,0.12201591581106186,00:22
5,0.5933117270469666,0.30475443601608276,0.1034482792019844,00:22
6,0.5750932097434998,0.31006747484207153,0.0954907163977623,00:22
7,0.3652512729167938,0.2624678909778595,0.07692307978868484,00:22
8,0.48636168241500854,0.24301016330718994,0.08222811669111252,00:23
9,0.499147891998291,0.23707248270511627,0.08222811669111252,00:23
