epoch,train_loss,valid_loss,error_rate,time
0,0.5608382225036621,0.24301740527153015,0.08488063514232635,00:19
1,0.5888740420341492,0.4126032292842865,0.11140583455562592,00:19
2,0.5588629841804504,0.4439743757247925,0.1034482792019844,00:19
3,0.6000635623931885,0.42641520500183105,0.11671087890863419,00:19
4,0.4730841815471649,0.2822055220603943,0.07957559823989868,00:19
5,0.36701643466949463,0.21085214614868164,0.06366048008203506,00:19
6,0.315681517124176,0.16178672015666962,0.04509283974766731,00:19
7,0.14783933758735657,0.1658354103565216,0.03978779911994934,00:19
8,0.11476195603609085,0.15392516553401947,0.037135276943445206,00:19
9,0.12531058490276337,0.15636694431304932,0.04774535819888115,00:19
