epoch,train_loss,valid_loss,error_rate,time
0,0.4253019690513611,0.24478770792484283,0.08488063514232635,00:10
1,0.31006014347076416,0.20430240035057068,0.058355458080768585,00:11
2,0.23233456909656525,0.2860969007015228,0.07427056133747101,00:11
3,0.18706285953521729,0.21010275185108185,0.055702921003103256,00:10
4,0.1535813957452774,0.188229501247406,0.05039788410067558,00:11
5,0.1275634616613388,0.2278488278388977,0.04774536192417145,00:10
6,0.10366343706846237,0.15698902308940887,0.03978781774640083,00:12
7,0.08560173958539963,0.14191947877407074,0.034482769668102264,00:10
8,0.07051155716180801,0.14508621394634247,0.034482769668102264,00:11
9,0.05886904150247574,0.14159417152404785,0.034482769668102264,00:10
