epoch,train_loss,valid_loss,error_rate,time
0,0.8758140802383423,0.3788504898548126,0.11936340481042862,00:09
1,0.6421995759010315,0.26739436388015747,0.08753315359354019,00:09
2,0.48962217569351196,0.21927618980407715,0.07161804288625717,00:08
3,0.38066986203193665,0.205043762922287,0.0742705762386322,00:09
4,0.2969893217086792,0.2125740349292755,0.07161805033683777,00:08
5,0.24138353765010834,0.18595518171787262,0.06896553933620453,00:09
6,0.19411534070968628,0.17994222044944763,0.06896552443504333,00:09
7,0.1608954221010208,0.1825474500656128,0.0663130059838295,00:09
8,0.13457340002059937,0.18255963921546936,0.06896552443504333,00:08
9,0.11734507232904434,0.18419292569160461,0.0663130059838295,00:09
