epoch,train_loss,valid_loss,error_rate,time
0,0.47531092166900635,0.3147343099117279,0.09814323484897614,00:09
1,0.34606051445007324,0.28432127833366394,0.07427055388689041,00:09
2,0.3750867247581482,0.4479944407939911,0.1326259970664978,00:09
3,0.32119977474212646,0.28894391655921936,0.07957559823989868,00:09
4,0.30218857526779175,0.32449784874916077,0.07692307978868484,00:09
5,0.17561058700084686,0.27392303943634033,0.07957559823989868,00:09
6,0.12623311579227448,0.22721613943576813,0.06896551698446274,00:09
7,0.1041799858212471,0.21017621457576752,0.05305039882659912,00:09
8,0.08567855507135391,0.2117028683423996,0.05570291727781296,00:09
9,0.06476046144962311,0.21741364896297455,0.06100795790553093,00:09
