epoch,train_loss,valid_loss,error_rate,time
0,0.44745147228240967,0.2736307978630066,0.09283819794654846,00:07
1,0.34023845195770264,0.20492789149284363,0.07161803543567657,00:06
2,0.24558088183403015,0.23069755733013153,0.06896551698446274,00:06
3,0.21751798689365387,0.2161479890346527,0.07161803543567657,00:06
4,0.16731798648834229,0.25004157423973083,0.0663129985332489,00:07
5,0.12348975986242294,0.21622750163078308,0.0663129985332489,00:07
6,0.09955082088708878,0.1716623306274414,0.05570291727781296,00:07
7,0.07149244844913483,0.17871567606925964,0.05570291727781296,00:06
8,0.04702645540237427,0.15725864470005035,0.05305039882659912,00:07
9,0.05214930698275566,0.14906512200832367,0.050397876650094986,00:06
