epoch,train_loss,valid_loss,error_rate,time
0,0.6379334926605225,0.3433098793029785,0.10610079765319824,00:11
1,0.6321043968200684,0.31478384137153625,0.0954907163977623,00:11
2,0.6425351500511169,0.2978706955909729,0.09814323484897614,00:10
3,0.4514816105365753,0.2845038175582886,0.09018567949533463,00:11
4,0.44230833649635315,0.3154536187648773,0.11140583455562592,00:11
5,0.3090013563632965,0.2901844382286072,0.07692307978868484,00:11
6,0.20723745226860046,0.20463110506534576,0.07957559823989868,00:10
7,0.1989242434501648,0.19112566113471985,0.06366048008203506,00:11
8,0.15724650025367737,0.2087388038635254,0.07957559823989868,00:11
9,0.1383085995912552,0.17111246287822723,0.06100795790553093,00:11
