epoch,train_loss,valid_loss,error_rate,time
0,0.6378735899925232,0.2861414849758148,0.08753315359354019,00:15
1,0.6304569244384766,0.3603220582008362,0.09814323484897614,00:15
2,0.6706685423851013,0.4391758441925049,0.11671087890863419,00:15
3,0.5801709890365601,0.4266001582145691,0.12997347116470337,00:14
4,0.4520474970340729,0.22557425498962402,0.0663129985332489,00:15
5,0.32375264167785645,0.27313655614852905,0.08488063514232635,00:15
6,0.27265664935112,0.23697017133235931,0.07161803543567657,00:15
7,0.22351422905921936,0.21380434930324554,0.05835543945431709,00:14
8,0.13468003273010254,0.19390767812728882,0.06100795790553093,00:15
9,0.13908910751342773,0.19364069402217865,0.06366048008203506,00:15
