epoch,train_loss,valid_loss,error_rate,time
0,0.605370819568634,0.47613319754600525,0.14588859677314758,00:11
1,0.6984153389930725,0.396405965089798,0.1326259970664978,00:11
2,0.5958710312843323,0.3086652457714081,0.09814323484897614,00:10
3,0.5495538711547852,0.31559622287750244,0.0954907163977623,00:10
4,0.48185765743255615,0.3728649318218231,0.0954907163977623,00:10
5,0.2588697373867035,0.25039979815483093,0.07957559823989868,00:11
6,0.2450156807899475,0.2475280612707138,0.07161803543567657,00:11
7,0.17207224667072296,0.26020047068595886,0.08753315359354019,00:11
8,0.15471763908863068,0.22654731571674347,0.07427055388689041,00:11
9,0.13267505168914795,0.23630587756633759,0.07427055388689041,00:11
