epoch,train_loss,valid_loss,error_rate,time
0,0.9651713967323303,0.39866238832473755,0.12997348606586456,00:09
1,0.6994820833206177,0.2786671221256256,0.09018569439649582,00:09
2,0.5243432521820068,0.24917809665203094,0.09018567949533463,00:09
3,0.397708535194397,0.2066912055015564,0.07957562059164047,00:08
4,0.31088846921920776,0.20962677896022797,0.06896552443504333,00:09
5,0.24585795402526855,0.1936042606830597,0.06366049498319626,00:08
6,0.20430558919906616,0.17634598910808563,0.05305040255188942,00:09
7,0.17387205362319946,0.17147503793239594,0.05039788410067558,00:08
8,0.14750617742538452,0.17525996267795563,0.05305040627717972,00:09
9,0.12647226452827454,0.17618058621883392,0.05305040627717972,00:09
