epoch,train_loss,valid_loss,error_rate,time
0,0.3388175964355469,0.2456924468278885,0.0663129910826683,00:08
1,0.2432529628276825,0.24508453905582428,0.07161803543567657,00:08
2,0.2086525559425354,0.2896111309528351,0.07957559078931808,00:09
3,0.17181718349456787,0.3164457082748413,0.0663129910826683,00:08
4,0.13159598410129547,0.21996942162513733,0.06100796163082123,00:08
5,0.09684965759515762,0.19309422373771667,0.042440325021743774,00:08
6,0.07454822212457657,0.15449921786785126,0.04509283974766731,00:08
7,0.05539582669734955,0.11472318321466446,0.037135276943445206,00:08
8,0.0436481311917305,0.10661609470844269,0.037135276943445206,00:09
9,0.03294026851654053,0.11619941890239716,0.03448275476694107,00:08
