epoch,train_loss,valid_loss,error_rate,time
0,0.7354043126106262,0.3121170401573181,0.09814323484897614,00:36
1,0.7796737551689148,0.4392547607421875,0.11405835300683975,00:35
2,1.144544005393982,0.4434262812137604,0.11671087890863419,00:36
3,1.081773042678833,0.41159069538116455,0.10079575330018997,00:35
4,0.8954657912254333,0.34112411737442017,0.10875331610441208,00:35
5,0.7050830721855164,0.3061467409133911,0.09814323484897614,00:36
6,0.5334014296531677,0.2692536413669586,0.08222811669111252,00:36
7,0.6255970597267151,0.2573842704296112,0.07957559823989868,00:35
8,0.3222169280052185,0.21819667518138885,0.06366048008203506,00:36
9,0.3941931128501892,0.1819981336593628,0.050397876650094986,00:35
