epoch,train_loss,valid_loss,error_rate,time
0,1.2136281728744507,0.35096368193626404,0.11140583455562592,00:32
1,0.957012414932251,0.49676820635795593,0.11936339735984802,00:32
2,1.26172935962677,0.7379364967346191,0.18037135899066925,00:32
3,1.0488784313201904,0.6199946999549866,0.18037135899066925,00:32
4,1.014120101928711,0.4356497526168823,0.1326259970664978,00:32
5,0.7988055348396301,0.3903859257698059,0.1034482792019844,00:32
6,0.6029192209243774,0.3695310354232788,0.09283819794654846,00:31
7,0.5124474763870239,0.34951937198638916,0.0954907163977623,00:31
8,0.39260542392730713,0.26489102840423584,0.07161803543567657,00:30
9,0.4272838532924652,0.28607290983200073,0.07161803543567657,00:30
