epoch,train_loss,valid_loss,error_rate,time
0,0.6052384972572327,0.40687400102615356,0.14588859677314758,00:06
1,0.4757877588272095,0.25710761547088623,0.08753315359354019,00:06
2,0.36124157905578613,0.25555676221847534,0.08222810924053192,00:06
3,0.2771107852458954,0.23467949032783508,0.08222810924053192,00:06
4,0.21460320055484772,0.20416761934757233,0.0663129985332489,00:06
5,0.16873954236507416,0.21925070881843567,0.07161803543567657,00:06
6,0.13680799305438995,0.2138398289680481,0.05835543945431709,00:06
7,0.107089564204216,0.20409749448299408,0.050397876650094986,00:06
8,0.09034960716962814,0.199262335896492,0.050397876650094986,00:06
9,0.07852097600698471,0.19881252944469452,0.05570291727781296,00:06
