epoch,train_loss,valid_loss,error_rate,time
0,0.596839427947998,0.38898712396621704,0.13793103396892548,00:06
1,0.4797864854335785,0.3076102137565613,0.09814323484897614,00:06
2,0.35999324917793274,0.25704675912857056,0.08222810924053192,00:06
3,0.2898731529712677,0.24254773557186127,0.06896551698446274,00:06
4,0.22772090137004852,0.21393851935863495,0.0663129985332489,00:06
5,0.17788678407669067,0.23430396616458893,0.07427055388689041,00:06
6,0.1373530775308609,0.22872301936149597,0.06366047263145447,00:06
7,0.11064452677965164,0.21583272516727448,0.06100795418024063,00:06
8,0.08807064592838287,0.21015481650829315,0.058355432003736496,00:06
9,0.07119166851043701,0.20312190055847168,0.06100795418024063,00:06
