epoch,train_loss,valid_loss,error_rate,time
0,0.5018714666366577,0.24460862576961517,0.07692309468984604,00:10
1,0.3651397228240967,0.20500673353672028,0.05305040255188942,00:10
2,0.2678872048854828,0.20874544978141785,0.06100796163082123,00:10
3,0.2005171775817871,0.28471502661705017,0.0742705762386322,00:10
4,0.16093572974205017,0.20418696105480194,0.055702921003103256,00:10
5,0.13165125250816345,0.17305970191955566,0.047745369374752045,00:10
6,0.10804736614227295,0.16384252905845642,0.0371352955698967,00:10
7,0.0898151621222496,0.16596129536628723,0.03448277711868286,00:10
8,0.07411280274391174,0.16282925009727478,0.03448277711868286,00:11
9,0.06309276074171066,0.16420826315879822,0.03448277711868286,00:10
