epoch,train_loss,valid_loss,error_rate,time
0,0.557581901550293,0.2818901240825653,0.08753315359354019,00:07
1,0.4043719470500946,0.24041110277175903,0.07957559823989868,00:07
2,0.29884636402130127,0.2154974490404129,0.0663129985332489,00:06
3,0.23595213890075684,0.1972130537033081,0.06366047263145447,00:07
4,0.1762053519487381,0.1509149968624115,0.05835543945431709,00:07
5,0.13799293339252472,0.1679338663816452,0.05039787292480469,00:06
6,0.11082424968481064,0.14377222955226898,0.050397876650094986,00:07
7,0.083023302257061,0.1333681046962738,0.04774535819888115,00:07
8,0.06609418988227844,0.13012422621250153,0.03978779539465904,00:07
9,0.05687062814831734,0.12725122272968292,0.03978779539465904,00:06
