epoch,train_loss,valid_loss,error_rate,time
0,0.4642108082771301,0.21911068260669708,0.05835543945431709,00:11
1,0.3152492046356201,0.2684684693813324,0.08753315359354019,00:11
2,0.35611581802368164,0.3007691204547882,0.07427055388689041,00:11
3,0.3784196376800537,0.20650571584701538,0.05305039882659912,00:11
4,0.2682907283306122,0.25592154264450073,0.06366048008203506,00:11
5,0.19933515787124634,0.20151269435882568,0.05305039882659912,00:11
6,0.11527840048074722,0.19005608558654785,0.05835543945431709,00:11
7,0.08670014142990112,0.1548067033290863,0.037135276943445206,00:11
8,0.059910956770181656,0.13164757192134857,0.037135276943445206,00:11
9,0.05199425667524338,0.13399387896060944,0.03448275849223137,00:11
