epoch,train_loss,valid_loss,error_rate,time
0,0.628061056137085,0.3257249891757965,0.10875331610441208,00:11
1,0.6549957394599915,0.35800454020500183,0.10875331610441208,00:11
2,0.552703857421875,0.27945828437805176,0.09018567949533463,00:11
3,0.4338737726211548,0.2629714608192444,0.08222811669111252,00:11
4,0.4795698821544647,0.3177521526813507,0.09283819794654846,00:11
5,0.27556654810905457,0.2076195776462555,0.05570291727781296,00:11
6,0.26433080434799194,0.22366230189800262,0.07161803543567657,00:10
7,0.18241055309772491,0.21023738384246826,0.0663129985332489,00:11
8,0.13374386727809906,0.17183193564414978,0.05835543945431709,00:10
9,0.1474933624267578,0.18264463543891907,0.06366048008203506,00:11
