epoch,train_loss,valid_loss,error_rate,time
0,0.6728259325027466,0.3852479159832001,0.1405835598707199,00:11
1,0.6476436853408813,0.4024738669395447,0.11140583455562592,00:11
2,0.5530332326889038,0.37063437700271606,0.10079575330018997,00:11
3,0.46232402324676514,0.29665693640708923,0.0954907163977623,00:11
4,0.4209551513195038,0.298217236995697,0.08222811669111252,00:11
5,0.3061244487762451,0.2547144293785095,0.06896551698446274,00:11
6,0.23977415263652802,0.23421792685985565,0.06896551698446274,00:11
7,0.1746164709329605,0.2411188930273056,0.07427055388689041,00:11
8,0.14365924894809723,0.2232247143983841,0.06366048008203506,00:11
9,0.1141979992389679,0.23428259789943695,0.07161803543567657,00:11
