epoch,train_loss,valid_loss,error_rate,time
0,0.6727232933044434,0.33655041456222534,0.08488063514232635,00:10
1,0.5702068209648132,0.27289167046546936,0.07957559823989868,00:10
2,0.6122462153434753,0.4204496443271637,0.12201591581106186,00:11
3,0.4697332978248596,0.32561734318733215,0.0954907163977623,00:10
4,0.44011205434799194,0.2920677959918976,0.08488063514232635,00:11
5,0.2994498014450073,0.24965853989124298,0.08488063514232635,00:10
6,0.26944947242736816,0.21405437588691711,0.0663129985332489,00:11
7,0.17967131733894348,0.19236552715301514,0.0663129985332489,00:11
8,0.11556936055421829,0.197231262922287,0.06366048008203506,00:11
9,0.11766661703586578,0.18974365293979645,0.06366048008203506,00:11
