epoch,train_loss,valid_loss,error_rate,time
0,0.4581531286239624,0.24237295985221863,0.08222812414169312,00:10
1,0.34418365359306335,0.1855594366788864,0.055702921003103256,00:10
2,0.25552308559417725,0.21716457605361938,0.05835544690489769,00:10
3,0.19944939017295837,0.2432592809200287,0.06366048008203506,00:11
4,0.15922699868679047,0.19777604937553406,0.05570292845368385,00:10
5,0.12633174657821655,0.1644529104232788,0.05835544317960739,00:11
6,0.10046175867319107,0.1723688393831253,0.05305040255188942,00:10
7,0.08392868936061859,0.17149309813976288,0.05305040255188942,00:10
8,0.07122951000928879,0.16293856501579285,0.05039788410067558,00:10
9,0.06036677956581116,0.15929633378982544,0.04774537682533264,00:10
