epoch,train_loss,valid_loss,error_rate,time
0,0.4658057987689972,0.2438378781080246,0.09283819794654846,00:06
1,0.3387908935546875,0.2525807321071625,0.07427055388689041,00:07
2,0.2766309678554535,0.20489194989204407,0.07427055388689041,00:06
3,0.21647047996520996,0.23735350370407104,0.07161803543567657,00:06
4,0.18932990729808807,0.22928772866725922,0.07161803543567657,00:06
5,0.14694064855575562,0.20153526961803436,0.05570291727781296,00:06
6,0.09487591683864594,0.1793726533651352,0.05305039882659912,00:06
7,0.06863287091255188,0.16130603849887848,0.050397876650094986,00:06
8,0.049093909561634064,0.1534767895936966,0.050397876650094986,00:06
9,0.04460848495364189,0.15672345459461212,0.050397876650094986,00:07
