epoch,train_loss,valid_loss,error_rate,time
0,0.50040203332901,0.3117896318435669,0.08222812414169312,00:10
1,0.36236679553985596,0.20781101286411285,0.06100797653198242,00:10
2,0.2748175859451294,0.17417679727077484,0.04774536192417145,00:11
3,0.2264409363269806,0.177127406001091,0.06100797653198242,00:11
4,0.18166521191596985,0.25058192014694214,0.061007969081401825,00:10
5,0.14798246324062347,0.19703160226345062,0.05039788410067558,00:10
6,0.12091827392578125,0.17251932621002197,0.04774536192417145,00:10
7,0.09795442968606949,0.1778368353843689,0.04774537682533264,00:11
8,0.0822271779179573,0.17541328072547913,0.04774537682533264,00:10
9,0.06984926760196686,0.17345963418483734,0.04509284719824791,00:11
