epoch,train_loss,valid_loss,error_rate,time
0,0.5118157267570496,0.3568301498889923,0.1246684342622757,00:05
1,0.39523056149482727,0.30229902267456055,0.10079575330018997,00:05
2,0.29950737953186035,0.29562169313430786,0.08222811669111252,00:05
3,0.22897648811340332,0.2725931406021118,0.08222811669111252,00:05
4,0.1804492473602295,0.3212129771709442,0.08488063514232635,00:05
5,0.12085576355457306,0.20952002704143524,0.05835543945431709,00:05
6,0.09691992402076721,0.19666308164596558,0.05835543945431709,00:05
7,0.07055061310529709,0.2103475034236908,0.0663129985332489,00:05
8,0.06127845123410225,0.19984963536262512,0.06100795790553093,00:06
9,0.051618535071611404,0.20404791831970215,0.06366048008203506,00:05
