epoch,train_loss,valid_loss,error_rate,time
0,1.1147196292877197,0.44806164503097534,0.14323607087135315,00:28
1,1.0963835716247559,0.4648149311542511,0.12732096016407013,00:29
2,1.2083014249801636,0.4267541766166687,0.13527850806713104,00:29
3,1.2407492399215698,0.6668888330459595,0.19628646969795227,00:29
4,0.93440842628479,0.39974290132522583,0.11405835300683975,00:30
5,0.7055712938308716,0.4139741063117981,0.1246684342622757,00:31
6,0.7845515012741089,0.34412604570388794,0.09814323484897614,00:31
7,0.5244150161743164,0.2465875893831253,0.08488063514232635,00:30
8,0.43235090374946594,0.26618269085884094,0.07161803543567657,00:31
9,0.39609354734420776,0.26167261600494385,0.07692307978868484,00:33
