epoch,train_loss,valid_loss,error_rate,time
0,1.0108569860458374,0.529751181602478,0.18567639589309692,00:07
1,0.8138429522514343,0.33540984988212585,0.1114058569073677,00:08
2,0.633280873298645,0.27623695135116577,0.09018568694591522,00:08
3,0.4943564832210541,0.24258953332901,0.07692307978868484,00:08
4,0.4009209871292114,0.22747425734996796,0.08488063514232635,00:08
5,0.322150319814682,0.24965760111808777,0.08222813904285431,00:08
6,0.2655412256717682,0.2366391271352768,0.07692308723926544,00:08
7,0.22077201306819916,0.22617554664611816,0.08222812414169312,00:09
8,0.18591512739658356,0.22046634554862976,0.07692309468984604,00:08
9,0.16317912936210632,0.21940313279628754,0.07427056133747101,00:08
