epoch,train_loss,valid_loss,error_rate,time
0,0.4335670471191406,0.2540889084339142,0.07957560569047928,00:10
1,0.33210575580596924,0.2156250923871994,0.05570293962955475,00:10
2,0.2605251669883728,0.24938203394412994,0.06366048753261566,00:10
3,0.20728503167629242,0.22316616773605347,0.06366048008203506,00:10
4,0.16142933070659637,0.21181350946426392,0.05305040627717972,00:11
5,0.13426998257637024,0.2463812381029129,0.05570292845368385,00:10
6,0.11184851825237274,0.20256465673446655,0.05305040627717972,00:10
7,0.08959247171878815,0.18127954006195068,0.04774537682533264,00:11
8,0.07554218918085098,0.17592664062976837,0.04774537682533264,00:11
9,0.0660155639052391,0.17502278089523315,0.04509284719824791,00:10
