epoch,train_loss,valid_loss,error_rate,time
0,0.3900527358055115,0.19587714970111847,0.07427055388689041,00:08
1,0.25467878580093384,0.2549135386943817,0.07957559823989868,00:08
2,0.23716801404953003,0.2981165051460266,0.06896551698446274,00:08
3,0.24372339248657227,0.25357773900032043,0.06100795790553093,00:08
4,0.18324200809001923,0.24220241606235504,0.0663129985332489,00:08
5,0.1331397145986557,0.23989394307136536,0.04509283974766731,00:08
6,0.09216250479221344,0.21396556496620178,0.04774535819888115,00:08
7,0.055851005017757416,0.15263548493385315,0.03978779911994934,00:08
8,0.038169924169778824,0.16788828372955322,0.037135276943445206,00:08
9,0.03397882357239723,0.16670067608356476,0.037135276943445206,00:08
