epoch,train_loss,valid_loss,error_rate,time
0,0.4300122559070587,0.25787967443466187,0.0663129985332489,00:11
1,0.3022848665714264,0.6005872488021851,0.0954907163977623,00:12
2,0.38887688517570496,0.3646593689918518,0.0954907163977623,00:11
3,0.3063147962093353,0.2341163158416748,0.06366048008203506,00:11
4,0.2567194402217865,0.2604813575744629,0.07161803543567657,00:11
5,0.18414777517318726,0.2292151153087616,0.050397876650094986,00:11
6,0.14900673925876617,0.20507308840751648,0.06100795790553093,00:11
7,0.08656008541584015,0.18585938215255737,0.05835543945431709,00:11
8,0.053321268409490585,0.15001848340034485,0.04509283974766731,00:11
9,0.04410840943455696,0.1674320548772812,0.04509283974766731,00:11
