epoch,train_loss,valid_loss,error_rate,time
0,1.370896577835083,0.3829045295715332,0.1246684342622757,00:20
1,1.0177478790283203,0.35639068484306335,0.10875331610441208,00:20
2,1.011183261871338,0.3984323740005493,0.12997347116470337,00:20
3,0.9998321533203125,0.3344532549381256,0.10875331610441208,00:20
4,0.7325589060783386,0.2909500300884247,0.08222811669111252,00:20
5,0.6128877997398376,0.3341774046421051,0.11140583455562592,00:21
6,0.5251886248588562,0.23108088970184326,0.06896551698446274,00:20
7,0.47792261838912964,0.21750693023204803,0.06896551698446274,00:20
8,0.5027533769607544,0.24779295921325684,0.07957559823989868,00:20
9,0.5014537572860718,0.25157126784324646,0.08488063514232635,00:20
