epoch,train_loss,valid_loss,error_rate,time
0,0.9393355846405029,0.3772657513618469,0.12732097506523132,00:09
1,0.6894833445549011,0.2431735396385193,0.07957560569047928,00:09
2,0.5127305388450623,0.23451468348503113,0.0663130059838295,00:09
3,0.39020639657974243,0.23965494334697723,0.07161805033683777,00:09
4,0.3129167854785919,0.18254287540912628,0.05835544317960739,00:08
5,0.2477198839187622,0.1773928999900818,0.0742705762386322,00:08
6,0.1986643224954605,0.18175306916236877,0.0663130059838295,00:08
7,0.16452230513095856,0.1736636608839035,0.06100797653198242,00:09
8,0.13875778019428253,0.1737060695886612,0.06100797653198242,00:09
9,0.12171673029661179,0.17403818666934967,0.06100797653198242,00:09
