epoch,train_loss,valid_loss,error_rate,time
0,0.8746401071548462,0.3902272880077362,0.12732097506523132,00:08
1,0.657975435256958,0.2520001530647278,0.08488065749406815,00:09
2,0.49829208850860596,0.20873773097991943,0.06631302088499069,00:09
3,0.3841495215892792,0.25130781531333923,0.08222813904285431,00:09
4,0.3007512092590332,0.18918834626674652,0.05835544690489769,00:09
5,0.24327866733074188,0.1686757504940033,0.05305040255188942,00:09
6,0.20019836723804474,0.19460058212280273,0.06366048008203506,00:08
7,0.16658949851989746,0.19169628620147705,0.05305040627717972,00:09
8,0.13820801675319672,0.18245311081409454,0.05570292845368385,00:09
9,0.11713973432779312,0.1838572770357132,0.05570292845368385,00:08
