epoch,train_loss,valid_loss,error_rate,time
0,0.5095333456993103,0.27904212474823,0.08488063514232635,00:09
1,0.3981676399707794,0.3408345580101013,0.09283819794654846,00:09
2,0.3635144829750061,0.4553939402103424,0.1246684342622757,00:09
3,0.26653623580932617,0.2618922293186188,0.0663129985332489,00:09
4,0.30317845940589905,0.2760324776172638,0.07161803543567657,00:09
5,0.2243836671113968,0.24228429794311523,0.07161803543567657,00:09
6,0.15482226014137268,0.18813268840312958,0.06366048008203506,00:09
7,0.09882937371730804,0.17204998433589935,0.05835543945431709,00:09
8,0.06938694417476654,0.17628715932369232,0.05570291727781296,00:09
9,0.07004554569721222,0.17958912253379822,0.05305039882659912,00:09
