epoch,train_loss,valid_loss,error_rate,time
0,0.5729089975357056,0.2995093762874603,0.1034482792019844,00:07
1,0.40505218505859375,0.2318364530801773,0.06896551698446274,00:07
2,0.30350932478904724,0.17695105075836182,0.053050391376018524,00:07
3,0.2361140251159668,0.2749072313308716,0.07161804288625717,00:07
4,0.17990078032016754,0.1930701732635498,0.05305039882659912,00:06
5,0.1333703249692917,0.21729780733585358,0.05835544317960739,00:07
6,0.10573968291282654,0.20334139466285706,0.053050391376018524,00:07
7,0.08243686705827713,0.19523684680461884,0.058355432003736496,00:07
8,0.06544807553291321,0.19622328877449036,0.058355432003736496,00:07
9,0.05115857720375061,0.1937311738729477,0.058355432003736496,00:07
