epoch,train_loss,valid_loss,error_rate,time
0,0.43888232111930847,0.28385141491889954,0.0663129985332489,00:11
1,0.322984516620636,0.37551259994506836,0.10079575330018997,00:11
2,0.34112176299095154,0.3087943494319916,0.07692307978868484,00:12
3,0.2823356091976166,0.2358444780111313,0.07427055388689041,00:11
4,0.2244049608707428,0.23896948993206024,0.06366048008203506,00:11
5,0.1961200088262558,0.23435896635055542,0.07957559823989868,00:11
6,0.13801556825637817,0.14704474806785583,0.050397876650094986,00:11
7,0.09969848394393921,0.11927010118961334,0.03183024004101753,00:12
8,0.05878192558884621,0.126085564494133,0.03448275849223137,00:11
9,0.05654807761311531,0.15091142058372498,0.04509283974766731,00:11
