epoch,train_loss,valid_loss,error_rate,time
0,0.5236908197402954,0.36613038182258606,0.1246684342622757,00:07
1,0.46408459544181824,0.3041594624519348,0.09814323484897614,00:07
2,0.3767867088317871,0.30945882201194763,0.08753315359354019,00:07
3,0.3375718891620636,0.44583651423454285,0.10875331610441208,00:07
4,0.2561448812484741,0.2871922254562378,0.09283819794654846,00:07
5,0.17692312598228455,0.30802375078201294,0.0954907163977623,00:07
6,0.14619766175746918,0.22210291028022766,0.07427055388689041,00:07
7,0.10259472578763962,0.2244260311126709,0.07161803543567657,00:07
8,0.11236332356929779,0.22050593793392181,0.06896551698446274,00:07
9,0.0694047063589096,0.220262810587883,0.06896551698446274,00:07
