epoch,train_loss,valid_loss,error_rate,time
0,0.3510633707046509,0.2889193296432495,0.07692307978868484,00:08
1,0.2373635470867157,0.2541627883911133,0.06366047263145447,00:09
2,0.1990915685892105,0.28061896562576294,0.07692307233810425,00:09
3,0.16399602591991425,0.2693277597427368,0.07427055388689041,00:09
4,0.13021668791770935,0.35980328917503357,0.08753315359354019,00:08
5,0.10372722148895264,0.31045031547546387,0.06896552443504333,00:08
6,0.07899602502584457,0.2122597098350525,0.045092832297086716,00:08
7,0.06213972717523575,0.17476505041122437,0.04244031757116318,00:08
8,0.046635475009679794,0.16077880561351776,0.03978779539465904,00:08
9,0.038736212998628616,0.1618395447731018,0.037135276943445206,00:08
