epoch,train_loss,valid_loss,error_rate,time
0,0.5957454442977905,0.3408472537994385,0.08753315359354019,00:19
1,0.6437370777130127,0.4003188908100128,0.09814323484897614,00:19
2,0.5763127207756042,0.2996116578578949,0.0954907163977623,00:19
3,0.5697301626205444,0.3203006088733673,0.07692307978868484,00:19
4,0.4871395230293274,0.3200262486934662,0.07957559823989868,00:19
5,0.27411866188049316,0.3111000657081604,0.06896551698446274,00:19
6,0.2895023822784424,0.2216944396495819,0.05570291727781296,00:19
7,0.19700363278388977,0.18168878555297852,0.050397876650094986,00:19
8,0.12556223571300507,0.19358420372009277,0.04509283974766731,00:19
9,0.10322989523410797,0.18717606365680695,0.04774535819888115,00:19
