epoch,train_loss,valid_loss,error_rate,time
0,0.5706135034561157,0.325002521276474,0.11936339735984802,00:07
1,0.4175957441329956,0.2550974190235138,0.08753315359354019,00:07
2,0.3200082778930664,0.22229421138763428,0.07427055388689041,00:06
3,0.23644061386585236,0.23675809800624847,0.07957559823989868,00:07
4,0.1866750717163086,0.3136061429977417,0.08488063514232635,00:07
5,0.14799262583255768,0.24788416922092438,0.0663129985332489,00:07
6,0.11648228019475937,0.23721973598003387,0.07161803543567657,00:06
7,0.08947187662124634,0.22797253727912903,0.07161804288625717,00:06
8,0.06883473694324493,0.22612519562244415,0.0663130059838295,00:07
9,0.059156764298677444,0.2333298921585083,0.06366048008203506,00:07
