epoch,train_loss,valid_loss,error_rate,time
0,1.0298302173614502,0.5178282260894775,0.17241381108760834,00:08
1,0.8272691965103149,0.3616816997528076,0.12997348606586456,00:08
2,0.6367766261100769,0.3068697452545166,0.10875333845615387,00:08
3,0.4974662661552429,0.25924721360206604,0.08753315359354019,00:08
4,0.40206173062324524,0.2179860919713974,0.07692308723926544,00:08
5,0.3263249397277832,0.22982272505760193,0.07957562059164047,00:08
6,0.2716381847858429,0.20941902697086334,0.0742705687880516,00:08
7,0.22596007585525513,0.19231359660625458,0.07161805033683777,00:08
8,0.19048231840133667,0.18899430334568024,0.0742705687880516,00:08
9,0.16320554912090302,0.1887856274843216,0.06896552443504333,00:08
