epoch,train_loss,valid_loss,error_rate,time
0,0.5749478936195374,0.4110889434814453,0.1326259970664978,00:06
1,0.47193169593811035,0.31344398856163025,0.10610079765319824,00:06
2,0.3679870665073395,0.2998983561992645,0.10079575330018997,00:06
3,0.28279611468315125,0.29223141074180603,0.08753315359354019,00:06
4,0.21418526768684387,0.23624883592128754,0.07427055388689041,00:06
5,0.16826938092708588,0.25648579001426697,0.07957559823989868,00:06
6,0.13253694772720337,0.22315369546413422,0.07161803543567657,00:06
7,0.10343126207590103,0.19902469217777252,0.05570291355252266,00:06
8,0.08356833457946777,0.1982024610042572,0.05570291355252266,00:06
9,0.07448232173919678,0.19684194028377533,0.053050391376018524,00:06
