epoch,train_loss,valid_loss,error_rate,time
0,1.1293033361434937,0.4221855700016022,0.10610079765319824,00:29
1,1.1312620639801025,0.418921560049057,0.14588859677314758,00:30
2,1.3534541130065918,0.4034323990345001,0.1034482792019844,00:29
3,1.2516227960586548,0.5775814056396484,0.16445623338222504,00:30
4,1.1649441719055176,0.5542547702789307,0.14588859677314758,00:30
5,0.7423848509788513,0.3903088867664337,0.1405835598707199,00:29
6,0.737168550491333,0.30471956729888916,0.09283819794654846,00:30
7,0.5773922204971313,0.24003390967845917,0.07161803543567657,00:29
8,0.5402914881706238,0.24794623255729675,0.08222811669111252,00:29
9,0.41633468866348267,0.23377056419849396,0.06896551698446274,00:30
