epoch,train_loss,valid_loss,error_rate,time
0,0.5003770589828491,0.33141663670539856,0.11140583455562592,00:07
1,0.43276259303092957,0.289024293422699,0.09018567949533463,00:07
2,0.3718910217285156,0.3507724106311798,0.08753315359354019,00:07
3,0.31277453899383545,0.3166846036911011,0.10610079765319824,00:07
4,0.2774659991264343,0.2882547676563263,0.08222811669111252,00:07
5,0.1513563096523285,0.2586407959461212,0.07957559823989868,00:07
6,0.12000866234302521,0.20821279287338257,0.07692307978868484,00:07
7,0.09266912937164307,0.1932263821363449,0.06896551698446274,00:07
8,0.07467976212501526,0.1704382449388504,0.05570291727781296,00:07
9,0.06229151412844658,0.185154989361763,0.05305039882659912,00:07
