epoch,train_loss,valid_loss,error_rate,time
0,0.9984036684036255,0.5165613293647766,0.17241381108760834,00:08
1,0.7617037892341614,0.39882081747055054,0.14588861167430878,00:08
2,0.5916160345077515,0.2981620132923126,0.10875333845615387,00:08
3,0.47145509719848633,0.2444934844970703,0.08488065749406815,00:08
4,0.3730637729167938,0.21213668584823608,0.06366049498319626,00:08
5,0.30597010254859924,0.2113928347826004,0.06896553933620453,00:08
6,0.2532951235771179,0.22725707292556763,0.07692309468984604,00:08
7,0.21405074000358582,0.21735072135925293,0.0663130059838295,00:09
8,0.1821855902671814,0.2103828638792038,0.0663130059838295,00:08
9,0.15741707384586334,0.20970335602760315,0.0663130059838295,00:08
