epoch,train_loss,valid_loss,error_rate,time
0,0.35846421122550964,0.30033257603645325,0.07957559078931808,00:08
1,0.2568611204624176,0.23951773345470428,0.07161803543567657,00:08
2,0.21144938468933105,0.2418469339609146,0.06896551698446274,00:09
3,0.16490525007247925,0.22049401700496674,0.039787791669368744,00:09
4,0.12700234353542328,0.26707035303115845,0.07692307978868484,00:09
5,0.10939057171344757,0.17251938581466675,0.04774535819888115,00:09
6,0.08613801747560501,0.18622449040412903,0.05305039882659912,00:09
7,0.0705617293715477,0.16264285147190094,0.04509283974766731,00:09
8,0.05417381599545479,0.1534108966588974,0.03978779539465904,00:09
9,0.039665788412094116,0.15419359505176544,0.04244031757116318,00:09
