epoch,train_loss,valid_loss,error_rate,time
0,0.922064483165741,0.32818832993507385,0.09814323484897614,00:35
1,0.8686521649360657,0.46610763669013977,0.1246684342622757,00:36
2,1.1526473760604858,0.48743486404418945,0.14588859677314758,00:36
3,0.7891193628311157,0.5552922487258911,0.12997347116470337,00:36
4,0.8983172178268433,0.3559644818305969,0.0954907163977623,00:35
5,0.805098295211792,0.4081460237503052,0.10875331610441208,00:36
6,0.4890712797641754,0.2609442472457886,0.07957559823989868,00:36
7,0.5285903215408325,0.24276337027549744,0.06366048008203506,00:36
8,0.3849228620529175,0.23279207944869995,0.0663129985332489,00:36
9,0.2885059118270874,0.24353715777397156,0.0663129985332489,00:36
