epoch,train_loss,valid_loss,error_rate,time
0,0.5231949687004089,0.26646825671195984,0.09018567949533463,00:09
1,0.362907737493515,0.3533567488193512,0.11140583455562592,00:09
2,0.38502949476242065,0.34548822045326233,0.09018567949533463,00:09
3,0.3511315882205963,0.2842976748943329,0.08753315359354019,00:09
4,0.2961723208427429,0.29408007860183716,0.07161803543567657,00:09
5,0.1824408918619156,0.27554234862327576,0.06896551698446274,00:09
6,0.1144176572561264,0.2183467298746109,0.0663129985332489,00:09
7,0.11138509213924408,0.20487728714942932,0.050397876650094986,00:09
8,0.07153265178203583,0.18732763826847076,0.05305039882659912,00:09
9,0.08771000802516937,0.18025720119476318,0.04244031757116318,00:09
